file_name,median_order_parameter
Gaussian0001212000vvmax_const20sigma3.5.tif,0.616058768852938
Gaussian0001616000vvmax_const20sigma3.5.tif,0.819892323637966
Gaussian0002020000vvmax_const20sigma3.5.tif,0.568771359172397
Gaussian0002424000vvmax_const20sigma3.5.tif,0.610391747595044
Gaussian0002828000vvmax_const20sigma3.5.tif,0.446840172334673
Gaussian0003232000vvmax_const20sigma3.5.tif,0.748669505855991
Gaussian0003636000vvmax_const20sigma3.5.tif,0.663702642981036
Gaussian0004040000vvmax_const20sigma3.5.tif,0.718033879130875
Gaussian0004444000vvmax_const20sigma3.5.tif,0.365763279547804
Gaussian0004848000vvmax_const20sigma3.5.tif,0.487053883399693
Gaussian0005252000vvmax_const20sigma3.5.tif,0.574599010085777
Gaussian0005656000vvmax_const20sigma3.5.tif,0.704880334324935
Gaussian0006060000vvmax_const20sigma3.5.tif,0.658745300635814
Gaussian0006464000vvmax_const20sigma3.5.tif,0.710499961306261
Gaussian0006868000vvmax_const20sigma3.5.tif,0.585031641197009
Gaussian0007272000vvmax_const20sigma3.5.tif,0.627072345316509
Gaussian0007676000vvmax_const20sigma3.5.tif,0.614022794681169
Gaussian0008080000vvmax_const20sigma3.5.tif,0.650514451347718
Gaussian0008484000vvmax_const20sigma3.5.tif,0.536235927333315
Gaussian0008888000vvmax_const20sigma3.5.tif,0.744838391166704
Gaussian0009292000vvmax_const20sigma3.5.tif,0.538235003760909
Gaussian0009696000vvmax_const20sigma3.5.tif,0.568802606711528
Gaussian0010100000vvmax_const20sigma3.5.tif,0.81149888113825
Gaussian0010504000vvmax_const20sigma3.5.tif,0.600974019601123
Gaussian0010908000vvmax_const20sigma3.5.tif,0.754857978320986
Gaussian0011312000vvmax_const20sigma3.5.tif,0.650901855938303
Gaussian0011716000vvmax_const20sigma3.5.tif,0.399104160981474
Gaussian0012120000vvmax_const20sigma3.5.tif,0.552765967362197
Gaussian0012524000vvmax_const20sigma3.5.tif,0.452827658665474
Gaussian0012928000vvmax_const20sigma3.5.tif,0.688382534720732
Gaussian0013332000vvmax_const20sigma3.5.tif,0.463691099949285
Gaussian0013736000vvmax_const20sigma3.5.tif,0.516457734784183
Gaussian0014140000vvmax_const20sigma3.5.tif,0.476844889701357
Gaussian0014544000vvmax_const20sigma3.5.tif,0.511226146739554
Gaussian0014948000vvmax_const20sigma3.5.tif,0.576268908910882
Gaussian0015352000vvmax_const20sigma3.5.tif,0.618344962414154
Gaussian0015756000vvmax_const20sigma3.5.tif,0.484207374731386
Gaussian0016160000vvmax_const20sigma3.5.tif,0.572275005516923
Gaussian0016564000vvmax_const20sigma3.5.tif,0.55328523939011
Gaussian0016968000vvmax_const20sigma3.5.tif,0.275429356764731
Gaussian0017372000vvmax_const20sigma3.5.tif,0.454881569514351
Gaussian0017776000vvmax_const20sigma3.5.tif,0.815675447873936
Gaussian0018180000vvmax_const20sigma3.5.tif,0.72608419990446
Gaussian0018584000vvmax_const20sigma3.5.tif,0.581499455216364
Gaussian0018988000vvmax_const20sigma3.5.tif,0.676948522636111
Gaussian0019392000vvmax_const20sigma3.5.tif,0.616659671620982
Gaussian0019796000vvmax_const20sigma3.5.tif,0.632126195696004
Gaussian0020200000vvmax_const20sigma3.5.tif,0.474048670922473
Gaussian0020604000vvmax_const20sigma3.5.tif,0.683805146782099
Gaussian0021008000vvmax_const20sigma3.5.tif,0.815498337350624
