step etot ke peBond peAngle temp press stressX stressY stressZ AvBondForce
1085144 102693.769780272 46905.8688439939 20032.3696526194 35755.5312836585 0.997180370207253 -0.00753801136261723 1127.85972166906 4443.89465266677 1732.18894376754 -1.62921006370203
1085548 103010.037968016 47217.5479187067 20055.9437282173 35736.5463210925 1.00380641216677 -0.00520121913441196 1861.37438704212 4582.06354406849 -1393.55253158174 -1.6149706710074
1085952 102826.112693438 47222.6176044495 19941.369497373 35662.1255916158 1.00391418953516 -0.00172558281838971 2444.4216466684 1867.81034634048 -2633.48139346788 -1.58518663045946
1086356 102635.850329581 47010.1576835282 20006.2983617372 35619.3942843156 0.99939746555541 -0.00768993266545125 4423.60141687827 4649.78403732526 -1577.1165574585 -1.61929747893946
1086760 102650.753923184 46985.0434415342 20226.4891182875 35439.2213633622 0.998863557331425 -0.00577133265535172 5443.691462559 2397.48562472557 -2203.902034632 -1.61815287748023
1087164 102895.131406561 47281.005599644 20164.7602019871 35449.3656049296 1.00515547051126 0.00582002535750496 409.857084377796 -1925.18388571471 -4180.89316463969 -1.53673982846938
1087568 102569.081285076 47245.0847761562 19950.8716220214 35373.1248868984 1.00439182321197 0.010384860282892 -1200.38769762577 -2741.81538179805 -6242.05873272195 -1.50801958082065
1087972 102663.352441668 47007.5356577612 20101.4256129453 35554.3911709611 0.999341723434233 0.0121932166879727 -1849.13331150335 -3607.9685532333 -6524.43378844868 -1.46682929449494
1088376 102595.13064683 46741.5251955423 20212.5778561416 35641.0275951456 0.993686558787851 -0.00214026145189128 2403.88957502592 2147.72863387603 -2444.32679979337 -1.5844726084898
1088780 102738.79645999 47123.5746993538 19911.9234426349 35703.2983180014 1.00180861845837 -0.0108143084144376 8391.87676924035 5419.56503598487 -3142.57289293744 -1.64959799755276
1089184 102614.684843444 47266.8631981485 19895.5517466171 35452.2698986786 1.00485481463373 -0.00111065546922737 4058.85645346198 -404.866481601261 -2556.09918348566 -1.58181798852364
1089588 102818.371561244 46970.7098733469 20262.0416502748 35585.6200376225 0.998558837406527 -0.00283975444615473 3941.44006834968 1775.87579816383 -2904.64429663796 -1.60109825810736
1089992 103056.98837178 47205.0440373753 20382.5268709148 35469.4174634902 1.00354058988648 -0.011023010138685 6784.47588186641 5017.74106920403 -862.774142914128 -1.65572796899407
1090396 102912.08881345 47125.4747832627 20275.2001194036 35511.4139107836 1.00184901268669 9.75198518426145e-06 1436.39660053157 1956.91806243697 -3403.01179036459 -1.58351532686661
1090800 102582.613767161 46978.7353200012 20169.9131676325 35433.9652795276 0.998729451832035 -0.00402824269173873 5524.65748154666 529.639429727541 -2040.83552287741 -1.61256899253718
1091204 102862.113894142 47031.4586775872 20214.5157744432 35616.1394421119 0.999850307250171 -0.000179136442669137 3723.80266847767 1103.98533826383 -4648.95852156053 -1.57963720828868
1091608 103099.481594469 47426.5276064497 20321.8801935221 35351.0737944976 1.00824914923838 -0.00521335299309167 5508.79958226965 2761.29640504656 -3055.47960610796 -1.6305124246165
1092012 103127.949984554 47359.1350130168 20332.4470684411 35436.3679030961 1.00681643787571 0.00164348778020549 3564.1603054503 2607.29392468894 -7818.55474832352 -1.56920483955545
